fname,label
cello_A5_15_pianissimo_arco-normal.wav,cello
cello_Ds2_1_fortissimo_arco-normal.wav,cello
cello_Gs3_1_forte_arco-normal.wav,cello
cello_E4_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_As2_1_mezzo-piano_non-vibrato.wav,cello
cello_A5_05_fortissimo_arco-normal.wav,cello
cello_Fs2_05_pianissimo_arco-normal.wav,cello
cello_G2_15_mezzo-piano_arco-normal.wav,cello
cello_D5_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_B4_15_forte_arco-normal.wav,cello
cello_As5_025_fortissimo_arco-normal.wav,cello
cello_As5_15_pianissimo_arco-normal.wav,cello
cello_F4_1_forte_arco-normal.wav,cello
cello_Ds5_025_fortissimo_arco-normal.wav,cello
cello_C3_15_forte_arco-normal.wav,cello
cello_Fs4_1_mezzo-forte_arco-harmonic.wav,cello
cello_Gs4_1_pianissimo_arco-normal.wav,cello
cello_G2_1_mezzo-piano_arco-normal.wav,cello
cello_D4_05_pianissimo_arco-normal.wav,cello
cello_G4_1_fortissimo_arco-normal.wav,cello
cello_Fs2_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_B3_05_pianissimo_arco-normal.wav,cello
cello_C2_1_mezzo-piano_molto-vibrato.wav,cello
cello_E2_1_fortissimo_arco-normal.wav,cello
cello_Gs5_1_pianissimo_arco-normal.wav,cello
cello_As5_05_fortissimo_arco-normal.wav,cello
cello_F3_1_pianissimo_arco-normal.wav,cello
cello_Fs4_1_pianissimo_arco-normal.wav,cello
cello_F4_1_mezzo-piano_non-vibrato.wav,cello
cello_Ds3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_G5_1_fortissimo_arco-normal.wav,cello
cello_As5_05_mezzo-piano_arco-normal.wav,cello
cello_Cs4_1_mezzo-piano_non-vibrato.wav,cello
cello_As2_15_forte_arco-normal.wav,cello
cello_F2_1_piano_arco-normal.wav,cello
cello_Cs2_1_mezzo-piano_arco-normal.wav,cello
cello_Cs2_1_fortissimo_arco-normal.wav,cello
cello_As5_1_fortissimo_arco-normal.wav,cello
cello_E3_15_forte_arco-normal.wav,cello
cello_Fs4_1_fortissimo_arco-normal.wav,cello
cello_Gs4_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_Fs5_1_pianissimo_arco-normal.wav,cello
cello_As4_1_mezzo-piano_arco-normal.wav,cello
cello_D2_1_forte_arco-normal.wav,cello
cello_B4_05_mezzo-piano_arco-normal.wav,cello
cello_B2_15_piano_arco-normal.wav,cello
cello_E2_15_piano_arco-normal.wav,cello
cello_C6_05_pianissimo_arco-normal.wav,cello
cello_E4_05_mezzo-piano_arco-normal.wav,cello
cello_Gs5_15_mezzo-piano_arco-normal.wav,cello
cello_As5_1_forte_arco-normal.wav,cello
cello_C6_1_mezzo-piano_arco-normal.wav,cello
cello_As4_long_mezzo-forte_arco-harmonic.wav,cello
cello_Gs3_05_fortissimo_arco-normal.wav,cello
cello_F5_1_forte_arco-normal.wav,cello
cello_C2_phrase_forte_molto-vibrato.wav,cello
cello_A5_1_fortissimo_arco-normal.wav,cello
cello_F4_025_mezzo-piano_arco-normal.wav,cello
cello_G2_1_forte_arco-normal.wav,cello
cello_B3_15_pianissimo_arco-normal.wav,cello
cello_C2_025_forte_arco-normal.wav,cello
cello_A3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_F2_025_fortissimo_arco-normal.wav,cello
cello_Fs4_1_mezzo-piano_arco-major-trill.wav,cello
cello_A5_15_forte_arco-normal.wav,cello
cello_E2_025_pianissimo_arco-normal.wav,cello
cello_Gs5_025_mezzo-piano_arco-normal.wav,cello
cello_E5_05_pianissimo_arco-normal.wav,cello
cello_A4_1_mezzo-piano_arco-normal.wav,cello
cello_Fs3_15_forte_arco-normal.wav,cello
cello_Cs3_1_mezzo-piano_non-vibrato.wav,cello
cello_C4_025_fortissimo_arco-normal.wav,cello
cello_G3_1_forte_arco-normal.wav,cello
cello_A5_1_pianissimo_arco-normal.wav,cello
cello_C6_1_pianissimo_arco-normal.wav,cello
cello_G3_05_fortissimo_arco-normal.wav,cello
cello_B5_15_forte_arco-normal.wav,cello
cello_C4_15_pianissimo_arco-normal.wav,cello
cello_D2_025_fortissimo_arco-normal.wav,cello
cello_G5_05_mezzo-piano_arco-normal.wav,cello
cello_Cs2_15_pianissimo_arco-normal.wav,cello
cello_C4_025_forte_arco-normal.wav,cello
cello_As4_05_pianissimo_arco-normal.wav,cello
cello_As2_15_fortissimo_arco-normal.wav,cello
cello_C2_phrase_mezzo-piano_arco-tremolo.wav,cello
cello_B2_1_pianissimo_arco-normal.wav,cello
cello_Gs3_025_forte_arco-normal.wav,cello
cello_Fs5_025_mezzo-piano_arco-normal.wav,cello
cello_C4_phrase_cresc-decresc_arco-normal.wav,cello
cello_A3_phrase_mezzo-forte_arco-staccato.wav,cello
cello_A4_1_pianissimo_arco-normal.wav,cello
cello_G5_15_forte_arco-normal.wav,cello
cello_Cs5_05_pianissimo_arco-normal.wav,cello
cello_D2_15_fortissimo_arco-normal.wav,cello
cello_C5_1_mezzo-forte_arco-harmonic.wav,cello
cello_F5_1_mezzo-forte_arco-harmonic.wav,cello
cello_F3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_E5_025_mezzo-piano_arco-normal.wav,cello
cello_G5_025_pianissimo_arco-normal.wav,cello
cello_C6_15_forte_arco-normal.wav,cello
cello_E2_15_forte_arco-normal.wav,cello
cello_Gs5_15_forte_arco-normal.wav,cello
cello_As4_15_pianissimo_arco-normal.wav,cello
cello_F4_15_fortissimo_arco-normal.wav,cello
cello_B4_1_mezzo-piano_arco-minor-trill.wav,cello
cello_Ds5_15_fortissimo_arco-normal.wav,cello
cello_D4_phrase_mezzo-forte_arco-legato.wav,cello
cello_Fs2_1_forte_arco-normal.wav,cello
cello_D3_025_pianissimo_arco-normal.wav,cello
cello_Gs2_05_pianissimo_arco-normal.wav,cello
cello_C6_15_pianissimo_arco-normal.wav,cello
cello_As4_05_forte_arco-normal.wav,cello
cello_D4_1_forte_arco-normal.wav,cello
cello_C2_15_piano_arco-normal.wav,cello
cello_A2_15_pianissimo_arco-normal.wav,cello
cello_C3_025_piano_arco-normal.wav,cello
cello_B4_025_pianissimo_arco-normal.wav,cello
cello_C3_phrase_fortissimo_arco-tremolo.wav,cello
cello_Gs3_1_mezzo-piano_arco-normal.wav,cello
cello_Cs5_025_pianissimo_arco-normal.wav,cello
cello_As3_05_mezzo-piano_arco-normal.wav,cello
cello_G2_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_B4_1_mezzo-piano_arco-normal.wav,cello
cello_Cs4_15_forte_arco-normal.wav,cello
cello_F2_1_pianissimo_arco-normal.wav,cello
cello_C2_phrase_forte_con-sord.wav,cello
cello_G4_05_pianissimo_arco-normal.wav,cello
cello_F5_05_pianissimo_arco-normal.wav,cello
cello_F5_05_mezzo-piano_arco-normal.wav,cello
cello_E4_15_pianissimo_arco-normal.wav,cello
cello_Fs2_1_fortissimo_arco-normal.wav,cello
cello_E3_05_pianissimo_arco-normal.wav,cello
cello_Ds2_1_forte_arco-normal.wav,cello
cello_Gs4_15_forte_arco-normal.wav,cello
cello_Ds2_05_forte_arco-normal.wav,cello
cello_C3_1_mezzo-piano_arco-major-trill.wav,cello
cello_Gs4_1_fortissimo_arco-normal.wav,cello
cello_F2_15_forte_arco-normal.wav,cello
cello_F5_15_forte_arco-normal.wav,cello
cello_As2_05_forte_arco-normal.wav,cello
cello_B2_15_forte_arco-normal.wav,cello
cello_B3_025_pianissimo_arco-normal.wav,cello
cello_D4_1_mezzo-piano_arco-normal.wav,cello
cello_Gs2_025_mezzo-piano_arco-normal.wav,cello
cello_C4_long_mezzo-forte_arco-harmonic.wav,cello
cello_B4_1_pianissimo_arco-normal.wav,cello
cello_Fs4_15_fortissimo_arco-normal.wav,cello
cello_Cs2_025_mezzo-piano_arco-normal.wav,cello
cello_F3_025_forte_arco-normal.wav,cello
cello_Gs4_1_mezzo-piano_arco-normal.wav,cello
cello_Fs5_1_forte_arco-normal.wav,cello
cello_As3_025_mezzo-piano_arco-normal.wav,cello
cello_Cs4_1_pianissimo_arco-normal.wav,cello
cello_D2_025_mezzo-piano_arco-normal.wav,cello
cello_Gs2_1_fortissimo_arco-normal.wav,cello
cello_Cs2_025_piano_arco-normal.wav,cello
cello_Fs5_025_fortissimo_arco-normal.wav,cello
cello_Fs2_long_mezzo-piano_non-vibrato.wav,cello
cello_Ds2_05_fortissimo_arco-normal.wav,cello
cello_Ds3_025_piano_arco-normal.wav,cello
cello_E4_025_forte_arco-normal.wav,cello
cello_Gs5_05_forte_arco-normal.wav,cello
cello_Gs2_15_pianissimo_arco-normal.wav,cello
cello_Fs5_025_forte_arco-normal.wav,cello
cello_As3_025_forte_arco-normal.wav,cello
cello_D2_1_pianissimo_arco-normal.wav,cello
cello_B5_025_mezzo-piano_arco-normal.wav,cello
cello_C2_phrase_piano_pizz-normal.wav,cello
cello_As4_15_mezzo-piano_arco-normal.wav,cello
cello_Cs2_025_forte_arco-normal.wav,cello
cello_Gs3_15_fortissimo_arco-normal.wav,cello
cello_Fs4_15_forte_arco-normal.wav,cello
cello_D4_15_pianissimo_arco-normal.wav,cello
cello_A4_05_forte_arco-normal.wav,cello
cello_Fs3_05_fortissimo_arco-normal.wav,cello
cello_E3_1_pianissimo_arco-normal.wav,cello
cello_As5_15_forte_arco-normal.wav,cello
cello_Cs5_025_mezzo-piano_arco-normal.wav,cello
cello_A5_05_forte_arco-normal.wav,cello
cello_C3_025_forte_arco-normal.wav,cello
cello_A3_1_pianissimo_arco-normal.wav,cello
cello_B3_1_mezzo-piano_arco-normal.wav,cello
cello_Ds5_1_fortissimo_arco-normal.wav,cello
cello_A2_025_pianissimo_arco-normal.wav,cello
cello_Cs4_025_forte_arco-normal.wav,cello
cello_Ds4_15_pianissimo_arco-normal.wav,cello
cello_Fs3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_C6_025_mezzo-piano_arco-normal.wav,cello
cello_B5_1_mezzo-piano_arco-normal.wav,cello
cello_D5_1_mezzo-piano_arco-minor-trill.wav,cello
cello_Cs2_1_piano_arco-major-trill.wav,cello
cello_B2_1_forte_arco-normal.wav,cello
cello_Fs2_025_pianissimo_arco-normal.wav,cello
cello_C2_05_mezzo-piano_arco-normal.wav,cello
cello_Cs4_05_pianissimo_arco-normal.wav,cello
cello_Fs2_1_mezzo-piano_arco-major-trill.wav,cello
cello_A2_05_forte_arco-normal.wav,cello
cello_F4_15_pianissimo_arco-normal.wav,cello
cello_F4_025_fortissimo_arco-normal.wav,cello
cello_Fs4_05_forte_arco-normal.wav,cello
cello_D3_1_forte_arco-normal.wav,cello
cello_E4_phrase_mezzo-forte_arco-legato.wav,cello
cello_D3_05_mezzo-piano_arco-normal.wav,cello
cello_Fs3_025_pianissimo_arco-normal.wav,cello
cello_As4_1_pianissimo_arco-normal.wav,cello
cello_Ds3_05_piano_arco-normal.wav,cello
cello_As2_025_forte_arco-normal.wav,cello
cello_E3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_F2_05_pianissimo_arco-normal.wav,cello
cello_B3_1_pianissimo_arco-normal.wav,cello
cello_D3_15_forte_arco-normal.wav,cello
cello_E3_1_mezzo-piano_arco-minor-trill.wav,cello
cello_D5_025_mezzo-piano_arco-normal.wav,cello
cello_Gs5_1_mezzo-forte_arco-harmonic.wav,cello
cello_E4_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_Cs4_15_mezzo-piano_arco-normal.wav,cello
cello_F3_05_mezzo-piano_arco-normal.wav,cello
cello_Ds5_1_pianissimo_arco-normal.wav,cello
cello_F2_025_piano_arco-normal.wav,cello
cello_Cs4_15_fortissimo_arco-normal.wav,cello
cello_Fs5_025_pianissimo_arco-normal.wav,cello
cello_G4_1_forte_arco-normal.wav,cello
cello_As5_05_pianissimo_arco-normal.wav,cello
cello_Gs5_025_forte_arco-normal.wav,cello
cello_G4_025_pianissimo_arco-normal.wav,cello
cello_Ds3_15_forte_arco-normal.wav,cello
cello_C2_phrase_piano_con-sord.wav,cello
cello_B2_05_fortissimo_arco-normal.wav,cello
cello_Cs2_05_forte_arco-normal.wav,cello
cello_A2_1_forte_arco-normal.wav,cello
cello_As2_05_pianissimo_arco-normal.wav,cello
cello_Gs4_025_fortissimo_arco-normal.wav,cello
cello_C5_1_mezzo-piano_non-vibrato.wav,cello
cello_C2_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_C6_15_fortissimo_arco-normal.wav,cello
cello_B2_025_forte_arco-normal.wav,cello
cello_Cs3_15_forte_arco-normal.wav,cello
cello_F3_025_fortissimo_arco-normal.wav,cello
cello_F5_1_mezzo-piano_arco-normal.wav,cello
cello_Fs4_1_forte_arco-normal.wav,cello
cello_Fs2_1_piano_arco-normal.wav,cello
cello_Gs2_1_mezzo-piano_arco-minor-trill.wav,cello
cello_A2_05_fortissimo_arco-normal.wav,cello
cello_C2_phrase_mezzo-forte_arco-legato.wav,cello
cello_Cs4_025_mezzo-piano_arco-normal.wav,cello
cello_Gs5_05_mezzo-piano_arco-normal.wav,cello
cello_D4_05_mezzo-piano_arco-normal.wav,cello
cello_C3_15_pianissimo_arco-normal.wav,cello
cello_F3_1_mezzo-piano_arco-minor-trill.wav,cello
cello_C4_15_mezzo-piano_arco-normal.wav,cello
cello_F2_phrase_mezzo-forte_arco-detache.wav,cello
cello_D3_1_pianissimo_arco-normal.wav,cello
cello_D5_05_pianissimo_arco-normal.wav,cello
cello_C5_025_mezzo-piano_arco-normal.wav,cello
cello_Fs4_025_fortissimo_arco-normal.wav,cello
cello_D4_025_mezzo-piano_arco-normal.wav,cello
cello_G2_1_pianissimo_arco-normal.wav,cello
cello_D4_05_fortissimo_arco-normal.wav,cello
cello_E4_1_fortissimo_arco-normal.wav,cello
cello_F3_05_pianissimo_arco-normal.wav,cello
cello_Cs3_15_pianissimo_arco-normal.wav,cello
cello_Ds2_15_piano_arco-normal.wav,cello
cello_As3_1_mezzo-piano_arco-normal.wav,cello
cello_A3_phrase_cresc-decresc_arco-normal.wav,cello
cello_Fs5_1_mezzo-piano_arco-normal.wav,cello
cello_Ds3_1_forte_arco-normal.wav,cello
cello_B2_05_forte_arco-normal.wav,cello
cello_F4_15_mezzo-piano_arco-normal.wav,cello
cello_A2_1_pianissimo_arco-normal.wav,cello
cello_C4_025_pianissimo_arco-normal.wav,cello
cello_B4_025_forte_arco-normal.wav,cello
cello_C3_1_forte_arco-normal.wav,cello
cello_G2_1_mezzo-piano_molto-vibrato.wav,cello
cello_E3_15_piano_arco-normal.wav,cello
cello_B4_025_mezzo-piano_arco-normal.wav,cello
cello_D3_05_pianissimo_arco-normal.wav,cello
cello_A4_025_forte_arco-normal.wav,cello
cello_Ds3_1_piano_arco-normal.wav,cello
cello_C2_1_mezzo-piano_non-vibrato.wav,cello
cello_F5_1_pianissimo_arco-normal.wav,cello
cello_C2_15_fortissimo_arco-normal.wav,cello
cello_E4_025_mezzo-piano_arco-normal.wav,cello
cello_Cs2_15_piano_arco-normal.wav,cello
cello_As2_025_mezzo-piano_arco-normal.wav,cello
cello_Ds4_05_forte_arco-normal.wav,cello
cello_A3_1_forte_arco-normal.wav,cello
cello_G2_1_piano_arco-major-trill.wav,cello
cello_Gs3_15_pianissimo_arco-normal.wav,cello
cello_Gs5_1_mezzo-piano_arco-normal.wav,cello
cello_Cs3_1_piano_arco-normal.wav,cello
cello_Fs3_025_fortissimo_arco-normal.wav,cello
cello_Fs3_05_forte_arco-normal.wav,cello
cello_G3_025_pianissimo_arco-normal.wav,cello
cello_G3_025_forte_arco-normal.wav,cello
cello_E3_025_pianissimo_arco-normal.wav,cello
cello_A3_1_mezzo-piano_arco-minor-trill.wav,cello
cello_Ds5_05_forte_arco-normal.wav,cello
cello_B5_15_fortissimo_arco-normal.wav,cello
cello_D5_025_pianissimo_arco-normal.wav,cello
cello_G2_15_pianissimo_arco-normal.wav,cello
cello_F4_long_mezzo-forte_arco-harmonic.wav,cello
cello_G3_phrase_mezzo-forte_arco-detache.wav,cello
cello_C2_phrase_forte_non-vibrato.wav,cello
cello_C2_1_pianissimo_arco-normal.wav,cello
cello_F5_025_pianissimo_arco-normal.wav,cello
cello_G3_15_pianissimo_arco-normal.wav,cello
cello_F2_1_fortissimo_arco-normal.wav,cello
cello_D4_025_fortissimo_arco-normal.wav,cello
cello_A5_1_mezzo-forte_arco-harmonic.wav,cello
cello_D5_1_mezzo-piano_arco-normal.wav,cello
cello_Cs5_15_forte_arco-normal.wav,cello
cello_F4_1_pianissimo_arco-normal.wav,cello
cello_As2_025_fortissimo_arco-normal.wav,cello
cello_Gs3_1_pianissimo_arco-normal.wav,cello
cello_E3_025_piano_arco-normal.wav,cello
cello_A4_1_mezzo-piano_arco-minor-trill.wav,cello
cello_Gs2_15_fortissimo_arco-normal.wav,cello
cello_As3_15_pianissimo_arco-normal.wav,cello
cello_Gs4_05_forte_arco-normal.wav,cello
cello_B5_1_pianissimo_arco-normal.wav,cello
cello_G5_15_mezzo-piano_arco-normal.wav,cello
cello_B3_025_forte_arco-normal.wav,cello
cello_C2_phrase_mezzo-forte_arco-col-legno-tratto.wav,cello
cello_F4_025_forte_arco-normal.wav,cello
cello_C3_025_mezzo-piano_arco-normal.wav,cello
cello_G4_025_mezzo-piano_arco-normal.wav,cello
cello_As2_025_pianissimo_arco-normal.wav,cello
cello_F4_05_forte_arco-normal.wav,cello
cello_Ds3_1_pianissimo_arco-normal.wav,cello
cello_Ds4_025_pianissimo_arco-normal.wav,cello
cello_As5_025_pianissimo_arco-normal.wav,cello
cello_E2_025_forte_arco-normal.wav,cello
cello_E5_15_fortissimo_arco-normal.wav,cello
cello_A4_phrase_mezzo-forte_arco-detache.wav,cello
cello_E2_1_mezzo-piano_non-vibrato.wav,cello
cello_A5_15_mezzo-piano_arco-normal.wav,cello
cello_C4_15_forte_arco-normal.wav,cello
cello_Fs3_15_piano_arco-normal.wav,cello
cello_B4_025_fortissimo_arco-normal.wav,cello
cello_Gs4_15_pianissimo_arco-normal.wav,cello
cello_F3_15_piano_arco-normal.wav,cello
cello_F2_05_fortissimo_arco-normal.wav,cello
cello_E4_1_pianissimo_arco-normal.wav,cello
cello_D2_025_pianissimo_arco-normal.wav,cello
cello_C3_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_Fs2_05_piano_arco-normal.wav,cello
cello_C2_phrase_mezzo-forte_arco-detache.wav,cello
cello_F4_05_pianissimo_arco-normal.wav,cello
cello_D3_phrase_mezzo-forte_arco-detache.wav,cello
cello_Gs5_025_pianissimo_arco-normal.wav,cello
cello_E4_1_forte_arco-normal.wav,cello
cello_F4_1_mezzo-piano_arco-normal.wav,cello
cello_F2_05_piano_arco-normal.wav,cello
cello_Fs2_15_pianissimo_arco-normal.wav,cello
cello_Ds2_05_pianissimo_arco-normal.wav,cello
cello_G2_1_fortissimo_arco-normal.wav,cello
cello_A3_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_Ds6_1_mezzo-forte_arco-harmonic.wav,cello
cello_B5_05_mezzo-piano_arco-normal.wav,cello
cello_Fs5_15_forte_arco-normal.wav,cello
cello_Cs5_05_fortissimo_arco-normal.wav,cello
cello_Ds3_15_pianissimo_arco-normal.wav,cello
cello_Gs3_05_pianissimo_arco-normal.wav,cello
cello_Cs3_025_forte_arco-normal.wav,cello
cello_B4_15_mezzo-piano_arco-normal.wav,cello
cello_G3_05_pianissimo_arco-normal.wav,cello
cello_G2_025_fortissimo_arco-normal.wav,cello
cello_D4_025_pianissimo_arco-normal.wav,cello
cello_Gs3_025_pianissimo_arco-normal.wav,cello
cello_G5_025_fortissimo_arco-normal.wav,cello
cello_B5_15_pianissimo_arco-normal.wav,cello
cello_As4_15_fortissimo_arco-normal.wav,cello
cello_Cs2_025_fortissimo_arco-normal.wav,cello
cello_C5_phrase_piano_arco-sul-tasto.wav,cello
cello_G4_15_mezzo-piano_arco-normal.wav,cello
cello_E4_025_fortissimo_arco-normal.wav,cello
cello_Gs5_025_fortissimo_arco-normal.wav,cello
cello_Gs5_05_fortissimo_arco-normal.wav,cello
cello_Cs2_15_forte_arco-normal.wav,cello
cello_Ds5_05_mezzo-piano_arco-normal.wav,cello
cello_F5_15_fortissimo_arco-normal.wav,cello
cello_C4_025_mezzo-piano_arco-normal.wav,cello
cello_Cs4_1_forte_arco-normal.wav,cello
cello_C3_15_piano_arco-normal.wav,cello
cello_Gs2_1_mezzo-piano_molto-vibrato.wav,cello
cello_Gs4_025_pianissimo_arco-normal.wav,cello
cello_G4_1_mezzo-piano_arco-normal.wav,cello
cello_A4_025_fortissimo_arco-normal.wav,cello
cello_B4_1_fortissimo_arco-normal.wav,cello
cello_Fs4_1_mezzo-piano_arco-normal.wav,cello
cello_Ds2_1_mezzo-piano_molto-vibrato.wav,cello
cello_A2_1_fortissimo_arco-normal.wav,cello
cello_Fs3_15_fortissimo_arco-normal.wav,cello
cello_B4_05_forte_arco-normal.wav,cello
cello_C5_025_fortissimo_arco-normal.wav,cello
cello_D3_1_mezzo-piano_arco-normal.wav,cello
cello_Fs4_025_pianissimo_arco-normal.wav,cello
cello_C3_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_As5_1_pianissimo_arco-normal.wav,cello
cello_A5_025_forte_arco-normal.wav,cello
cello_Cs4_15_pianissimo_arco-normal.wav,cello
cello_D2_05_pianissimo_arco-normal.wav,cello
cello_Fs2_025_piano_arco-normal.wav,cello
cello_Gs3_05_mezzo-piano_arco-normal.wav,cello
cello_C5_1_fortissimo_arco-normal.wav,cello
cello_D2_1_mezzo-piano_arco-normal.wav,cello
cello_B5_05_forte_arco-normal.wav,cello
cello_G2_phrase_mezzo-forte_arco-staccato.wav,cello
cello_Ds4_1_mezzo-piano_arco-normal.wav,cello
cello_Fs2_025_forte_arco-normal.wav,cello
cello_Gs4_15_fortissimo_arco-normal.wav,cello
cello_Ds3_1_fortissimo_arco-normal.wav,cello
cello_Gs2_1_mezzo-piano_arco-normal.wav,cello
cello_E2_15_pianissimo_arco-normal.wav,cello
cello_C2_1_mezzo-piano_arco-normal.wav,cello
cello_C3_phrase_mezzo-forte_arco-staccato.wav,cello
cello_C2_05_pianissimo_arco-normal.wav,cello
cello_D5_1_fortissimo_arco-normal.wav,cello
cello_Cs2_1_mezzo-piano_non-vibrato.wav,cello
cello_B3_15_fortissimo_arco-normal.wav,cello
cello_B2_025_piano_arco-normal.wav,cello
cello_Cs4_1_fortissimo_arco-normal.wav,cello
cello_B3_1_fortissimo_arco-normal.wav,cello
cello_As2_1_mezzo-piano_molto-vibrato.wav,cello
cello_Ds4_025_mezzo-piano_arco-normal.wav,cello
cello_E5_025_fortissimo_arco-normal.wav,cello
cello_As3_15_forte_arco-normal.wav,cello
cello_G5_025_forte_arco-normal.wav,cello
cello_A5_05_mezzo-piano_arco-normal.wav,cello
cello_Ds4_15_mezzo-piano_arco-normal.wav,cello
cello_Ds4_1_pianissimo_arco-normal.wav,cello
cello_D3_phrase_fortissimo_arco-au-talon.wav,cello
cello_Fs5_05_mezzo-piano_arco-normal.wav,cello
cello_Gs2_025_fortissimo_arco-normal.wav,cello
cello_G2_025_pianissimo_arco-normal.wav,cello
cello_Gs3_05_forte_arco-normal.wav,cello
cello_D3_025_mezzo-piano_arco-normal.wav,cello
cello_G5_05_pianissimo_arco-normal.wav,cello
cello_Ds3_05_pianissimo_arco-normal.wav,cello
cello_C5_05_fortissimo_arco-normal.wav,cello
cello_As3_15_mezzo-piano_arco-normal.wav,cello
cello_As5_15_mezzo-piano_arco-normal.wav,cello
cello_Cs3_05_fortissimo_arco-normal.wav,cello
cello_G2_15_forte_arco-normal.wav,cello
cello_E5_15_forte_arco-normal.wav,cello
cello_Ds2_05_piano_arco-normal.wav,cello
cello_Cs5_05_forte_arco-normal.wav,cello
cello_C2_1_piano_arco-major-trill.wav,cello
cello_F3_025_pianissimo_arco-normal.wav,cello
cello_Gs2_05_mezzo-piano_arco-normal.wav,cello
cello_As4_1_forte_arco-normal.wav,cello
cello_As3_025_fortissimo_arco-normal.wav,cello
cello_D3_phrase_mezzo-forte_arco-spiccato.wav,cello
cello_Fs2_1_pianissimo_arco-normal.wav,cello
cello_G5_1_mezzo-piano_arco-normal.wav,cello
cello_E3_15_pianissimo_arco-normal.wav,cello
cello_Fs2_1_mezzo-piano_molto-vibrato.wav,cello
cello_Ds5_1_forte_arco-normal.wav,cello
cello_G4_05_forte_arco-normal.wav,cello
cello_As3_05_fortissimo_arco-normal.wav,cello
cello_E2_15_fortissimo_arco-normal.wav,cello
cello_Cs3_025_pianissimo_arco-normal.wav,cello
cello_Gs5_1_forte_arco-normal.wav,cello
cello_E5_1_mezzo-forte_arco-harmonic.wav,cello
cello_Ds3_1_mezzo-piano_arco-major-trill.wav,cello
cello_E4_05_forte_arco-normal.wav,cello
cello_C2_025_mezzo-forte_arco-col-legno-battuto.wav,cello
cello_Fs2_15_forte_arco-normal.wav,cello
cello_Cs2_05_fortissimo_arco-normal.wav,cello
cello_A3_phrase_mezzo-forte_arco-detache.wav,cello
cello_B3_15_forte_arco-normal.wav,cello
cello_As3_05_forte_arco-normal.wav,cello
cello_C4_1_mezzo-piano_arco-minor-trill.wav,cello
cello_D3_025_fortissimo_arco-normal.wav,cello
cello_As4_025_mezzo-piano_arco-normal.wav,cello
cello_F3_15_pianissimo_arco-normal.wav,cello
cello_Cs3_15_piano_arco-normal.wav,cello
cello_As4_05_mezzo-piano_arco-normal.wav,cello
cello_D4_phrase_mezzo-forte_arco-detache.wav,cello
cello_E5_1_mezzo-piano_arco-normal.wav,cello
cello_F4_05_mezzo-piano_arco-normal.wav,cello
cello_A4_1_mezzo-forte_arco-harmonic.wav,cello
cello_F4_1_fortissimo_arco-normal.wav,cello
cello_F3_025_piano_arco-normal.wav,cello
cello_B2_15_pianissimo_arco-normal.wav,cello
cello_A3_025_fortissimo_arco-normal.wav,cello
cello_G2_05_pianissimo_arco-normal.wav,cello
cello_G3_15_mezzo-piano_arco-normal.wav,cello
cello_Cs2_025_pianissimo_arco-normal.wav,cello
cello_C4_1_fortissimo_arco-normal.wav,cello
cello_G4_1_mezzo-piano_arco-major-trill.wav,cello
cello_D5_1_forte_arco-normal.wav,cello
cello_G3_05_forte_arco-normal.wav,cello
cello_C3_1_mezzo-piano_arco-normal.wav,cello
cello_Fs5_15_pianissimo_arco-normal.wav,cello
cello_B3_05_fortissimo_arco-normal.wav,cello
cello_Fs5_05_fortissimo_arco-normal.wav,cello
cello_B2_05_mezzo-piano_arco-normal.wav,cello
cello_Cs4_1_mezzo-piano_arco-normal.wav,cello
cello_G4_025_fortissimo_arco-normal.wav,cello
cello_C3_phrase_mezzo-forte_arco-legato.wav,cello
cello_Gs3_025_mezzo-piano_arco-normal.wav,cello
cello_Fs3_025_forte_arco-normal.wav,cello
cello_Fs4_05_mezzo-piano_arco-normal.wav,cello
cello_B5_15_mezzo-piano_arco-normal.wav,cello
cello_E4_1_mezzo-piano_molto-vibrato.wav,cello
cello_A5_025_pianissimo_arco-normal.wav,cello
cello_E5_05_forte_arco-normal.wav,cello
cello_E5_05_mezzo-piano_arco-normal.wav,cello
cello_F4_15_forte_arco-normal.wav,cello
cello_Fs4_025_mezzo-piano_arco-normal.wav,cello
cello_As5_025_mezzo-piano_arco-normal.wav,cello
cello_As4_15_forte_arco-normal.wav,cello
cello_Ds2_025_fortissimo_arco-normal.wav,cello
cello_A5_1_forte_arco-normal.wav,cello
cello_F5_025_forte_arco-normal.wav,cello
cello_D2_025_forte_arco-normal.wav,cello
cello_C4_05_fortissimo_arco-normal.wav,cello
cello_G3_15_fortissimo_arco-normal.wav,cello
